year,wmghg_data,solar_data,volc_data, landuse_data,manaero_data
1514.0,0.08982351,-0.0878,-0.180412,0.0202316,0.0
1515.0,0.09056311,-0.0868,-0.0345687,0.020173899999999998,0.0
1516.0,0.09110600999999999,-0.0896,-0.00595902,0.020116299999999997,0.0
1517.0,0.09165081,-0.09269999999999999,-0.0010011,0.020058599999999996,0.0
1518.0,0.09206821000000001,-0.0954,-6.90035e-05,0.0200009,0.0
1519.0,0.09206581,-0.0989,0.0,0.019943299999999997,0.0
1520.0,0.09236711,-0.1017,0.0,0.019885599999999996,0.0
1521.0,0.09255041,-0.10409999999999998,0.0,0.019828,0.0
1522.0,0.09268330999999999,-0.10129999999999999,0.0,0.019770299999999998,0.0
1523.0,0.09282951,-0.10099999999999999,0.0,0.019712699999999996,0.0
1524.0,0.09286451000000001,-0.1002,0.0,0.019655,0.0
1525.0,0.09285551,-0.0999,0.0,0.019597399999999997,0.0
1526.0,0.09287050999999999,-0.09929999999999999,0.0,0.019539699999999997,0.0
1527.0,0.09277851000000001,-0.0999,-0.226449,0.0194821,0.0
1528.0,0.09235310999999999,-0.10049999999999999,-0.150627,0.019424399999999998,0.0
1529.0,0.09225391,-0.1007,-0.0288614,0.019366799999999997,0.0
1530.0,0.09212291,-0.10099999999999999,-0.00497524,0.0193091,0.0
1531.0,0.09202571000000001,-0.1009,-0.000835773,0.019251499999999998,0.0
1532.0,0.09189291,-0.10049999999999999,-5.76059e-05,0.019193799999999997,0.0
1533.0,0.09172641000000001,-0.10229999999999999,0.0,0.0191362,0.0
1534.0,0.09158981,-0.09799999999999999,0.0,0.019078499999999998,0.0
1535.0,0.09105200999999999,-0.09269999999999999,-0.310356,0.019020799999999997,0.0
1536.0,0.09083490999999999,-0.08900000000000001,-0.271734,0.018963199999999996,0.0
1537.0,0.09064021,-0.085,-0.0507705,0.0189055,0.0
1538.0,0.09040430999999999,-0.08489999999999999,-0.00870643,0.018847899999999997,0.0
1539.0,0.09018691000000001,-0.0851,-0.00146064,0.018790199999999996,0.0
1540.0,0.08985520999999999,-0.08469999999999998,-0.00015829,0.0187326,0.0
1541.0,0.08954211000000001,-0.0853,0.0,0.018674899999999998,0.0
1542.0,0.08887991,-0.085,0.0,0.018617299999999996,0.0
1543.0,0.08846351,-0.08439999999999999,0.0,0.0185596,0.0
1544.0,0.08805610999999999,-0.08869999999999999,0.0,0.018501999999999998,0.0
1545.0,0.08752681000000001,-0.079,0.0,0.018444299999999997,0.0
1546.0,0.08700661000000001,-0.0674,0.0,0.0183867,0.0
1547.0,0.08642601,-0.060399999999999995,0.0,0.018328999999999998,0.0
1548.0,0.08578531,-0.0528,0.0,0.018271399999999997,0.0
1549.0,0.08471661,-0.05550000000000001,0.0,0.018213699999999996,0.0
1550.0,0.08388240999999999,-0.059300000000000005,0.0,0.018156,0.0
1551.0,0.08305320999999999,-0.0619,0.0,0.018098399999999997,0.0
1552.0,0.08212080999999999,-0.0671,0.0,0.018040699999999996,0.0
1553.0,0.08123831000000001,-0.0704,0.0,0.0179831,0.0
1554.0,0.08023071000000001,-0.07309999999999998,0.0,0.017925399999999998,0.0
1555.0,0.07888891,-0.07409999999999999,0.0,0.017867799999999996,0.0
1556.0,0.07789451,-0.06280000000000001,0.0,0.0178101,0.0
1557.0,0.07690601,-0.048899999999999985,0.0,0.017752499999999997,0.0
1558.0,0.07587911,-0.041400000000000006,0.0,0.017694799999999997,0.0
